d:\xampp\mysql\bin\mysqld.exe, Version: 10.4.32-MariaDB-log (mariadb.org binary distribution). started with:
TCP Port: 3306, Named Pipe: D:/xampp/mysql/mysql.sock
Time		    Id Command	Argument
		   582 Query	SELECT 1 FROM (SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`COLUMN_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`TABLE_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`SCHEMA_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`USER_PRIVILEGES`) t WHERE `IS_GRANTABLE` = 'YES' AND '''root''@''localhost''' LIKE `GRANTEE` LIMIT 1
		   582 Quit	
		   581 Quit	
		   583 Connect	pma@localhost as anonymous on 
		   584 Connect	root@localhost as anonymous on 
		   584 Query	SELECT @@version, @@version_comment
		   584 Query	SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci'
		   584 Query	SET lc_messages = 'en_US'
		   583 Query	SHOW TABLES FROM `phpmyadmin`
		   583 Init DB	phpmyadmin
		   583 Query	SHOW TABLES FROM `phpmyadmin`
		   583 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		   583 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		   583 Query	SELECT NULL FROM `pma__users` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__history` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		   583 Query	SELECT `tables` FROM `phpmyadmin`.`pma__favorite` WHERE `username` = 'root'
		   583 Query	SELECT `tables` FROM `phpmyadmin`.`pma__recent` WHERE `username` = 'root'
		   583 Query	SELECT `config_data`, UNIX_TIMESTAMP(`timevalue`) ts FROM `phpmyadmin`.`pma__userconfig` WHERE `username` = 'root'
		   584 Query	SET collation_connection = 'utf8mb4_unicode_ci'
		   583 Query	SHOW TABLES FROM `phpmyadmin`
		   583 Init DB	phpmyadmin
		   583 Query	SHOW TABLES FROM `phpmyadmin`
		   583 Init DB	phpmyadmin
		   583 Query	SHOW TABLES FROM `phpmyadmin`
		   583 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		   583 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		   583 Query	SELECT NULL FROM `pma__users` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__history` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		   583 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		   583 Query	SELECT NULL FROM `pma__users` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__history` LIMIT 0
		   583 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		   583 Query	SELECT `tables` FROM `phpmyadmin`.`pma__favorite` WHERE `username` = 'root'
		   583 Query	SELECT `tables` FROM `phpmyadmin`.`pma__recent` WHERE `username` = 'root'
241015 11:36:47	   583 Query	SELECT `config_data`, UNIX_TIMESTAMP(`timevalue`) ts FROM `phpmyadmin`.`pma__userconfig` WHERE `username` = 'root'
		   583 Query	SELECT `username` FROM `phpmyadmin`.`pma__userconfig` WHERE `username` = 'root'
		   583 Query	UPDATE `phpmyadmin`.`pma__userconfig` SET `timevalue` = NOW(), `config_data` = '{\"Console\\/Mode\":\"collapse\"}' WHERE `username` = 'root'
		   584 Query	SELECT 1 FROM mysql.user LIMIT 1
		   584 Query	SELECT CURRENT_USER()
		   584 Query	SELECT 1 FROM (SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`COLUMN_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`TABLE_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`SCHEMA_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`USER_PRIVILEGES`) t WHERE `IS_GRANTABLE` = 'YES' AND '''root''@''localhost''' LIKE `GRANTEE` LIMIT 1
		   583 Quit	
		   584 Quit	
241015 11:36:49	   585 Connect	pma@localhost as anonymous on 
		   586 Connect	root@localhost as anonymous on 
		   586 Query	SELECT @@version, @@version_comment
		   586 Query	SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci'
		   586 Query	SET lc_messages = 'en_US'
		   585 Query	SHOW TABLES FROM `phpmyadmin`
		   585 Init DB	phpmyadmin
		   585 Query	SHOW TABLES FROM `phpmyadmin`
		   585 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		   585 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		   585 Query	SELECT NULL FROM `pma__users` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__history` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		   585 Query	SELECT `tables` FROM `phpmyadmin`.`pma__favorite` WHERE `username` = 'root'
		   585 Query	SELECT `tables` FROM `phpmyadmin`.`pma__recent` WHERE `username` = 'root'
		   585 Query	SELECT `config_data`, UNIX_TIMESTAMP(`timevalue`) ts FROM `phpmyadmin`.`pma__userconfig` WHERE `username` = 'root'
		   585 Query	SELECT `config_data`, UNIX_TIMESTAMP(`timevalue`) ts FROM `phpmyadmin`.`pma__userconfig` WHERE `username` = 'root'
		   586 Query	SET collation_connection = 'utf8mb4_unicode_ci'
		   585 Query	SHOW TABLES FROM `phpmyadmin`
		   585 Init DB	phpmyadmin
		   585 Query	SHOW TABLES FROM `phpmyadmin`
		   585 Init DB	phpmyadmin
		   585 Query	SHOW TABLES FROM `phpmyadmin`
		   585 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		   585 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		   585 Query	SELECT NULL FROM `pma__users` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__history` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		   585 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		   585 Query	SELECT NULL FROM `pma__users` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__history` LIMIT 0
		   585 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		   585 Query	SELECT `tables` FROM `phpmyadmin`.`pma__favorite` WHERE `username` = 'root'
		   585 Query	SELECT `tables` FROM `phpmyadmin`.`pma__recent` WHERE `username` = 'root'
		   586 Init DB	usermanagement
		   585 Query	SELECT `column_name`, `mimetype`, `transformation`, `transformation_options`, `input_transformation`, `input_transformation_options` FROM `phpmyadmin`.`pma__column_info` WHERE `db_name` = 'usermanagement' AND `table_name` = 'users' AND ( `mimetype` != '' OR `transformation` != '' OR `transformation_options` != '' OR `input_transformation` != '' OR `input_transformation_options` != '')
		   586 Query	UPDATE `users` SET `profile_photo` = ']' WHERE `users`.`id` = 24
		   585 Query	SELECT MAX(version) FROM `phpmyadmin`.`pma__tracking` WHERE `db_name` = 'usermanagement' AND `table_name` = 'users' AND FIND_IN_SET('UPDATE',tracking) > 0
		   586 Query	SELECT LAST_INSERT_ID()
		   586 Query	SHOW WARNINGS
		   586 Query	SELECT `users`.`profile_photo` FROM `usermanagement`.`users` WHERE `users`.`id` = 24
		   586 Query	SELECT @@lower_case_table_names
		   586 Query	SELECT TABLE_NAME FROM information_schema.VIEWS WHERE TABLE_SCHEMA = 'usermanagement' AND TABLE_NAME = 'users'
		   586 Query	SELECT *, `TABLE_SCHEMA`       AS `Db`, `TABLE_NAME`         AS `Name`, `TABLE_TYPE`         AS `TABLE_TYPE`, `ENGINE`             AS `Engine`, `ENGINE`             AS `Type`, `VERSION`            AS `Version`, `ROW_FORMAT`         AS `Row_format`, `TABLE_ROWS`         AS `Rows`, `AVG_ROW_LENGTH`     AS `Avg_row_length`, `DATA_LENGTH`        AS `Data_length`, `MAX_DATA_LENGTH`    AS `Max_data_length`, `INDEX_LENGTH`       AS `Index_length`, `DATA_FREE`          AS `Data_free`, `AUTO_INCREMENT`     AS `Auto_increment`, `CREATE_TIME`        AS `Create_time`, `UPDATE_TIME`        AS `Update_time`, `CHECK_TIME`         AS `Check_time`, `TABLE_COLLATION`    AS `Collation`, `CHECKSUM`           AS `Checksum`, `CREATE_OPTIONS`     AS `Create_options`, `TABLE_COMMENT`      AS `Comment` FROM `information_schema`.`TABLES` t WHERE `TABLE_SCHEMA`  IN ('usermanagement') AND t.`TABLE_NAME`  = 'users' ORDER BY Name ASC
		   586 Query	SELECT COUNT(*) FROM `usermanagement`.`users`
		   586 Query	SELECT 1 FROM mysql.user LIMIT 1
		   586 Query	SELECT CURRENT_USER()
		   586 Query	SELECT 1 FROM (SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`COLUMN_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`TABLE_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`SCHEMA_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`USER_PRIVILEGES`) t WHERE `IS_GRANTABLE` = 'YES' AND '''root''@''localhost''' LIKE `GRANTEE` LIMIT 1
		   586 Query	SELECT `PRIVILEGE_TYPE` FROM `INFORMATION_SCHEMA`.`USER_PRIVILEGES` WHERE GRANTEE='''root''@''localhost''' AND PRIVILEGE_TYPE='TRIGGER'
		   586 Quit	
		   585 Quit	
241015 11:36:53	   587 Connect	pma@localhost as anonymous on 
		   588 Connect	root@localhost as anonymous on 
		   588 Query	SELECT @@version, @@version_comment
		   588 Query	SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci'
		   588 Query	SET lc_messages = 'en_US'
		   587 Query	SHOW TABLES FROM `phpmyadmin`
		   587 Init DB	phpmyadmin
		   587 Query	SHOW TABLES FROM `phpmyadmin`
		   587 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		   587 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		   587 Query	SELECT NULL FROM `pma__users` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__history` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		   587 Query	SELECT `tables` FROM `phpmyadmin`.`pma__favorite` WHERE `username` = 'root'
		   587 Query	SELECT `tables` FROM `phpmyadmin`.`pma__recent` WHERE `username` = 'root'
		   587 Query	SELECT `config_data`, UNIX_TIMESTAMP(`timevalue`) ts FROM `phpmyadmin`.`pma__userconfig` WHERE `username` = 'root'
		   588 Query	SET collation_connection = 'utf8mb4_unicode_ci'
		   587 Query	SHOW TABLES FROM `phpmyadmin`
		   587 Init DB	phpmyadmin
		   587 Query	SHOW TABLES FROM `phpmyadmin`
		   587 Init DB	phpmyadmin
		   587 Query	SHOW TABLES FROM `phpmyadmin`
		   587 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		   587 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		   587 Query	SELECT NULL FROM `pma__users` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__history` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		   587 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		   587 Query	SELECT NULL FROM `pma__users` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__history` LIMIT 0
		   587 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		   587 Query	SELECT `tables` FROM `phpmyadmin`.`pma__favorite` WHERE `username` = 'root'
		   587 Query	SELECT `tables` FROM `phpmyadmin`.`pma__recent` WHERE `username` = 'root'
		   588 Init DB	usermanagement
		   587 Query	SELECT `column_name`, `mimetype`, `transformation`, `transformation_options`, `input_transformation`, `input_transformation_options` FROM `phpmyadmin`.`pma__column_info` WHERE `db_name` = 'usermanagement' AND `table_name` = 'users' AND ( `mimetype` != '' OR `transformation` != '' OR `transformation_options` != '' OR `input_transformation` != '' OR `input_transformation_options` != '')
		   588 Query	UPDATE `users` SET `profile_photo` = NULL WHERE `users`.`id` = 24
		   587 Query	SELECT MAX(version) FROM `phpmyadmin`.`pma__tracking` WHERE `db_name` = 'usermanagement' AND `table_name` = 'users' AND FIND_IN_SET('UPDATE',tracking) > 0
		   588 Query	SELECT LAST_INSERT_ID()
		   588 Query	SHOW WARNINGS
		   588 Query	SELECT `users`.`profile_photo` FROM `usermanagement`.`users` WHERE `users`.`id` = 24
		   588 Query	SELECT @@lower_case_table_names
		   588 Query	SELECT TABLE_NAME FROM information_schema.VIEWS WHERE TABLE_SCHEMA = 'usermanagement' AND TABLE_NAME = 'users'
		   588 Query	SELECT *, `TABLE_SCHEMA`       AS `Db`, `TABLE_NAME`         AS `Name`, `TABLE_TYPE`         AS `TABLE_TYPE`, `ENGINE`             AS `Engine`, `ENGINE`             AS `Type`, `VERSION`            AS `Version`, `ROW_FORMAT`         AS `Row_format`, `TABLE_ROWS`         AS `Rows`, `AVG_ROW_LENGTH`     AS `Avg_row_length`, `DATA_LENGTH`        AS `Data_length`, `MAX_DATA_LENGTH`    AS `Max_data_length`, `INDEX_LENGTH`       AS `Index_length`, `DATA_FREE`          AS `Data_free`, `AUTO_INCREMENT`     AS `Auto_increment`, `CREATE_TIME`        AS `Create_time`, `UPDATE_TIME`        AS `Update_time`, `CHECK_TIME`         AS `Check_time`, `TABLE_COLLATION`    AS `Collation`, `CHECKSUM`           AS `Checksum`, `CREATE_OPTIONS`     AS `Create_options`, `TABLE_COMMENT`      AS `Comment` FROM `information_schema`.`TABLES` t WHERE `TABLE_SCHEMA`  IN ('usermanagement') AND t.`TABLE_NAME`  = 'users' ORDER BY Name ASC
		   588 Query	SELECT COUNT(*) FROM `usermanagement`.`users`
		   588 Query	SELECT 1 FROM mysql.user LIMIT 1
		   588 Query	SELECT CURRENT_USER()
		   588 Query	SELECT 1 FROM (SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`COLUMN_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`TABLE_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`SCHEMA_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`USER_PRIVILEGES`) t WHERE `IS_GRANTABLE` = 'YES' AND '''root''@''localhost''' LIKE `GRANTEE` LIMIT 1
